image_filename,image_entropy,image_delentropy,holo_bit_depth,NMSE,holo_entropy
0638.png,6.84601834,5.435388632,3,2.49E-08,2.99999751
0638.png,6.84601834,5.435388632,4,1.21E-08,3.999997943
0638.png,6.84601834,5.435388632,5,6.08E-09,4.999993305
0638.png,6.84601834,5.435388632,6,3.13E-09,5.999986387
0638.png,6.84601834,5.435388632,7,1.64E-09,6.999964038
0638.png,6.84601834,5.435388632,8,9.00E-10,7.99993035
0639.png,7.934359229,6.725486025,1,9.62E-08,0.999999922
0639.png,7.934359229,6.725486025,2,5.02E-08,1.999998684
0639.png,7.934359229,6.725486025,3,2.43E-08,2.999998581
0639.png,7.934359229,6.725486025,4,1.17E-08,3.999997174
0639.png,7.934359229,6.725486025,5,5.73E-09,4.99999201
0639.png,7.934359229,6.725486025,6,2.86E-09,5.999981738
0639.png,7.934359229,6.725486025,7,1.46E-09,6.999965549
0639.png,7.934359229,6.725486025,8,7.78E-10,7.999945353
0640.png,7.596417274,5.983879595,1,8.73E-08,0.999999975
0640.png,7.596417274,5.983879595,2,4.77E-08,1.999999012
0640.png,7.596417274,5.983879595,3,2.33E-08,2.999997409
0640.png,7.596417274,5.983879595,4,1.10E-08,3.999996962
0640.png,7.596417274,5.983879595,5,5.30E-09,4.999987497
0640.png,7.596417274,5.983879595,6,2.58E-09,5.999982652
0640.png,7.596417274,5.983879595,7,1.28E-09,6.999973685
0640.png,7.596417274,5.983879595,8,6.54E-10,7.999939
0641.png,7.578275769,5.964118358,1,9.53E-08,0.999999938
0641.png,7.578275769,5.964118358,2,5.03E-08,1.99999866
0641.png,7.578275769,5.964118358,3,2.43E-08,2.999996268
0641.png,7.578275769,5.964118358,4,1.17E-08,3.99999554
0641.png,7.578275769,5.964118358,5,5.74E-09,4.999990056
0641.png,7.578275769,5.964118358,6,2.87E-09,5.99998323
0641.png,7.578275769,5.964118358,7,1.47E-09,6.999965339
0641.png,7.578275769,5.964118358,8,7.80E-10,7.99992343
0642.png,7.25011342,5.526404753,1,8.14E-08,0.999999977
0642.png,7.25011342,5.526404753,2,4.54E-08,1.999999345
0642.png,7.25011342,5.526404753,3,2.22E-08,2.999998186
0642.png,7.25011342,5.526404753,4,1.04E-08,3.999996938
0642.png,7.25011342,5.526404753,5,4.87E-09,4.999990909
0642.png,7.25011342,5.526404753,6,2.28E-09,5.9999896
0642.png,7.25011342,5.526404753,7,1.07E-09,6.999970057
0642.png,7.25011342,5.526404753,8,5.12E-10,7.999925835
0643.png,6.257916541,4.878903958,1,7.99E-08,0.999999741
0643.png,6.257916541,4.878903958,2,4.28E-08,1.999998328
0643.png,6.257916541,4.878903958,3,2.07E-08,2.999997561
0643.png,6.257916541,4.878903958,4,9.80E-09,3.999995789
0643.png,6.257916541,4.878903958,5,4.69E-09,4.999991399
0643.png,6.257916541,4.878903958,6,2.27E-09,5.999988316
0643.png,6.257916541,4.878903958,7,1.11E-09,6.999972514
0643.png,6.257916541,4.878903958,8,5.55E-10,7.999946984
0644.png,7.340384139,5.414338469,1,1.04E-07,0.999999979
0644.png,7.340384139,5.414338469,2,5.13E-08,1.999999823
0644.png,7.340384139,5.414338469,3,2.46E-08,2.999996684
0644.png,7.340384139,5.414338469,4,1.20E-08,3.99999554
0644.png,7.340384139,5.414338469,5,6.00E-09,4.999992343
0644.png,7.340384139,5.414338469,6,3.06E-09,5.999982825
0644.png,7.340384139,5.414338469,7,1.59E-09,6.999971001
0644.png,7.340384139,5.414338469,8,8.65E-10,7.999936423
0645.png,7.241601216,5.206376391,1,1.18E-07,0.999999886
0645.png,7.241601216,5.206376391,2,5.65E-08,1.999998131
0645.png,7.241601216,5.206376391,3,2.75E-08,2.999998718
0645.png,7.241601216,5.206376391,4,1.41E-08,3.999995062
0645.png,7.241601216,5.206376391,5,7.63E-09,4.999992501
0645.png,7.241601216,5.206376391,6,4.32E-09,5.999980275
0645.png,7.241601216,5.206376391,7,2.55E-09,6.999959416
0645.png,7.241601216,5.206376391,8,1.67E-09,7.999922232
0646.png,6.771311915,3.489896431,1,9.53E-08,0.999999966
0646.png,6.771311915,3.489896431,2,4.93E-08,1.999997299
0646.png,6.771311915,3.489896431,3,2.37E-08,2.999995656
0646.png,6.771311915,3.489896431,4,1.17E-08,3.99999362
0646.png,6.771311915,3.489896431,5,6.03E-09,4.999994015
0646.png,6.771311915,3.489896431,6,3.19E-09,5.999987715
0646.png,6.771311915,3.489896431,7,1.75E-09,6.999974207
0646.png,6.771311915,3.489896431,8,1.02E-09,7.999938156
0647.png,7.666506222,5.611388878,1,1.03E-07,0.999999771
0647.png,7.666506222,5.611388878,2,5.24E-08,1.999998219
0647.png,7.666506222,5.611388878,3,2.53E-08,2.999996171
0647.png,7.666506222,5.611388878,4,1.25E-08,3.99999576
0647.png,7.666506222,5.611388878,5,6.28E-09,4.999989607
0647.png,7.666506222,5.611388878,6,3.26E-09,5.999978519
0647.png,7.666506222,5.611388878,7,1.75E-09,6.999967778
0647.png,7.666506222,5.611388878,8,9.90E-10,7.999933309
0648.png,7.219190478,5.416202948,1,1.15E-07,0.999999636
0648.png,7.219190478,5.416202948,2,5.53E-08,1.999999667
0648.png,7.219190478,5.416202948,3,2.67E-08,2.999998442
0648.png,7.219190478,5.416202948,4,1.37E-08,3.999993785
0648.png,7.219190478,5.416202948,5,7.28E-09,4.999985057
0648.png,7.219190478,5.416202948,6,4.08E-09,5.999987176
0648.png,7.219190478,5.416202948,7,2.41E-09,6.999969076
0648.png,7.219190478,5.416202948,8,1.57E-09,7.999936953
0649.png,7.880239776,5.801408485,1,8.08E-08,0.999999962
0649.png,7.880239776,5.801408485,2,4.30E-08,1.999999071
0649.png,7.880239776,5.801408485,3,2.08E-08,2.99999816
0649.png,7.880239776,5.801408485,4,9.95E-09,3.999995606
0649.png,7.880239776,5.801408485,5,4.79E-09,4.999995539
0649.png,7.880239776,5.801408485,6,2.33E-09,5.999984351
0649.png,7.880239776,5.801408485,7,1.15E-09,6.999973296
0649.png,7.880239776,5.801408485,8,5.82E-10,7.999946984
0650.png,5.154819067,3.692215791,1,1.36E-07,0.999999956
0650.png,5.154819067,3.692215791,2,6.55E-08,1.999999635
0650.png,5.154819067,3.692215791,3,3.35E-08,2.999998756
0650.png,5.154819067,3.692215791,4,1.97E-08,3.999994111
0650.png,5.154819067,3.692215791,5,1.33E-08,4.99999182
0650.png,5.154819067,3.692215791,6,1.00E-08,5.999979121
0650.png,5.154819067,3.692215791,7,8.52E-09,6.999969143
0650.png,5.154819067,3.692215791,8,7.97E-09,7.999942029
0651.png,6.652758821,5.181541855,1,8.63E-08,0.999999705
0651.png,6.652758821,5.181541855,2,4.91E-08,1.999997591
0651.png,6.652758821,5.181541855,3,2.42E-08,2.999995608
0651.png,6.652758821,5.181541855,4,1.13E-08,3.99999183
0651.png,6.652758821,5.181541855,5,5.23E-09,4.999986104
0651.png,6.652758821,5.181541855,6,2.43E-09,5.999984343
0651.png,6.652758821,5.181541855,7,1.13E-09,6.999954462
0651.png,6.652758821,5.181541855,8,5.34E-10,7.999919134
0652.png,7.687499398,5.425471151,1,8.70E-08,0.999999903
0652.png,7.687499398,5.425471151,2,4.72E-08,1.999999351
0652.png,7.687499398,5.425471151,3,2.29E-08,2.999997353
0652.png,7.687499398,5.425471151,4,1.08E-08,3.999996106
0652.png,7.687499398,5.425471151,5,5.15E-09,4.999990115
0652.png,7.687499398,5.425471151,6,2.46E-09,5.999984141
0652.png,7.687499398,5.425471151,7,1.19E-09,6.999962139
0652.png,7.687499398,5.425471151,8,5.84E-10,7.999932852
0653.png,7.689573294,6.690926319,1,7.73E-08,1
0653.png,7.689573294,6.690926319,2,4.12E-08,1.999999324
0653.png,7.689573294,6.690926319,3,1.99E-08,2.999998407
0653.png,7.689573294,6.690926319,4,9.49E-09,3.999996651
0653.png,7.689573294,6.690926319,5,4.53E-09,4.999993629
0653.png,7.689573294,6.690926319,6,2.19E-09,5.999986022
0653.png,7.689573294,6.690926319,7,1.07E-09,6.999972499
0653.png,7.689573294,6.690926319,8,5.35E-10,7.999944942
0654.png,7.316171937,4.459345322,1,8.80E-08,0.999999991
0654.png,7.316171937,4.459345322,2,4.79E-08,1.999997735
0654.png,7.316171937,4.459345322,3,2.32E-08,2.999995799
0654.png,7.316171937,4.459345322,4,1.10E-08,3.999992989
0654.png,7.316171937,4.459345322,5,5.22E-09,4.999990315
0654.png,7.316171937,4.459345322,6,2.51E-09,5.99997873
0654.png,7.316171937,4.459345322,7,1.21E-09,6.999967767
0654.png,7.316171937,4.459345322,8,6.00E-10,7.999916534
0655.png,7.524836927,5.425839517,1,1.04E-07,0.999999519
0655.png,7.524836927,5.425839517,2,5.23E-08,1.999999583
0655.png,7.524836927,5.425839517,3,2.52E-08,2.999998684
0655.png,7.524836927,5.425839517,4,1.24E-08,3.999997153
0655.png,7.524836927,5.425839517,5,6.31E-09,4.999992848
0655.png,7.524836927,5.425839517,6,3.29E-09,5.999976755
0655.png,7.524836927,5.425839517,7,1.77E-09,6.999965124
0655.png,7.524836927,5.425839517,8,1.02E-09,7.99993108
0656.png,7.704359152,5.454481423,1,1.15E-07,0.999999997
0656.png,7.704359152,5.454481423,2,5.73E-08,1.999999458
0656.png,7.704359152,5.454481423,3,2.78E-08,2.999997983
0656.png,7.704359152,5.454481423,4,1.41E-08,3.999997028
0656.png,7.704359152,5.454481423,5,7.48E-09,4.999993526
0656.png,7.704359152,5.454481423,6,4.14E-09,5.999982145
0656.png,7.704359152,5.454481423,7,2.40E-09,6.999963419
0656.png,7.704359152,5.454481423,8,1.53E-09,7.999922753
0657.png,7.89131978,5.826124816,1,9.13E-08,0.999999862
0657.png,7.89131978,5.826124816,2,4.66E-08,1.999999162
0657.png,7.89131978,5.826124816,3,2.26E-08,2.999997989
0657.png,7.89131978,5.826124816,4,1.11E-08,3.999996208
0657.png,7.89131978,5.826124816,5,5.66E-09,4.999992811
0657.png,7.89131978,5.826124816,6,2.96E-09,5.999987427
0657.png,7.89131978,5.826124816,7,1.61E-09,6.999971144
0657.png,7.89131978,5.826124816,8,9.31E-10,7.999944455
0658.png,7.715858711,4.653065069,1,9.32E-08,0.999999231
0658.png,7.715858711,4.653065069,2,4.96E-08,1.999999188
0658.png,7.715858711,4.653065069,3,2.40E-08,2.999998658
0658.png,7.715858711,4.653065069,4,1.15E-08,3.999997078
0658.png,7.715858711,4.653065069,5,5.63E-09,4.999992671
0658.png,7.715858711,4.653065069,6,2.79E-09,5.999985268
0658.png,7.715858711,4.653065069,7,1.41E-09,6.999970251
0658.png,7.715858711,4.653065069,8,7.36E-10,7.999928672
0659.png,7.786243108,6.74335536,1,9.77E-08,0.999999743
0659.png,7.786243108,6.74335536,2,5.10E-08,1.999999069
0659.png,7.786243108,6.74335536,3,2.47E-08,2.99999597
0659.png,7.786243108,6.74335536,4,1.20E-08,3.999996584
0659.png,7.786243108,6.74335536,5,5.95E-09,4.999990714
0659.png,7.786243108,6.74335536,6,3.02E-09,5.999983885
0659.png,7.786243108,6.74335536,7,1.57E-09,6.999973693
0659.png,7.786243108,6.74335536,8,8.62E-10,7.999934321
0660.png,7.85671727,5.103606585,1,9.11E-08,0.999999999
0660.png,7.85671727,5.103606585,2,4.89E-08,1.99999808
0660.png,7.85671727,5.103606585,3,2.37E-08,2.99999795
0660.png,7.85671727,5.103606585,4,1.13E-08,3.999995591
0660.png,7.85671727,5.103606585,5,5.46E-09,4.999990654
0660.png,7.85671727,5.103606585,6,2.68E-09,5.999975785
0660.png,7.85671727,5.103606585,7,1.34E-09,6.999961255
0660.png,7.85671727,5.103606585,8,6.85E-10,7.999925076
0661.png,5.571458317,4.469059218,1,1.53E-07,0.99999981
0661.png,5.571458317,4.469059218,2,6.83E-08,1.999998837
0661.png,5.571458317,4.469059218,3,3.28E-08,2.999999103
0661.png,5.571458317,4.469059218,4,1.83E-08,3.999995561
0661.png,5.571458317,4.469059218,5,1.18E-08,4.99999032
0661.png,5.571458317,4.469059218,6,8.68E-09,5.999984989
0661.png,5.571458317,4.469059218,7,7.22E-09,6.999970495
0661.png,5.571458317,4.469059218,8,6.64E-09,7.999925419
0662.png,5.70940356,4.510751457,1,7.83E-08,0.999999998
0662.png,5.70940356,4.510751457,2,4.46E-08,1.999999017
0662.png,5.70940356,4.510751457,3,2.20E-08,2.999997491
0662.png,5.70940356,4.510751457,4,1.03E-08,3.999995554
0662.png,5.70940356,4.510751457,5,4.81E-09,4.999991201
0662.png,5.70940356,4.510751457,6,2.27E-09,5.999986656
0662.png,5.70940356,4.510751457,7,1.07E-09,6.999969627
0662.png,5.70940356,4.510751457,8,5.17E-10,7.999927472
0663.png,7.753316537,5.36883739,1,8.82E-08,0.999999975
0663.png,7.753316537,5.36883739,2,4.78E-08,1.999998843
0663.png,7.753316537,5.36883739,3,2.32E-08,2.999998656
0663.png,7.753316537,5.36883739,4,1.10E-08,3.999996083
0663.png,7.753316537,5.36883739,5,5.26E-09,4.999991074
0663.png,7.753316537,5.36883739,6,2.55E-09,5.999986362
0663.png,7.753316537,5.36883739,7,1.25E-09,6.999965179
0663.png,7.753316537,5.36883739,8,6.33E-10,7.999934587
0664.png,6.522771529,5.36618551,1,6.29E-08,0.999999478
0664.png,6.522771529,5.36618551,2,3.63E-08,1.999998124
0664.png,6.522771529,5.36618551,3,1.79E-08,2.999998284
0664.png,6.522771529,5.36618551,4,8.36E-09,3.999995264
0664.png,6.522771529,5.36618551,5,3.88E-09,4.999992225
0664.png,6.522771529,5.36618551,6,1.80E-09,5.999985624
0664.png,6.522771529,5.36618551,7,8.42E-10,6.999970185
0664.png,6.522771529,5.36618551,8,3.96E-10,7.999944817
0665.png,7.591462987,5.323434852,1,9.31E-08,0.999999709
0665.png,7.591462987,5.323434852,2,4.96E-08,1.99999918
0665.png,7.591462987,5.323434852,3,2.40E-08,2.999997972
0665.png,7.591462987,5.323434852,4,1.15E-08,3.999995525
0665.png,7.591462987,5.323434852,5,5.58E-09,4.999989461
0665.png,7.591462987,5.323434852,6,2.77E-09,5.999983832
0665.png,7.591462987,5.323434852,7,1.39E-09,6.999966351
0665.png,7.591462987,5.323434852,8,7.28E-10,7.99993417
0666.png,5.43191287,3.048963043,1,1.21E-07,0.999999795
0666.png,5.43191287,3.048963043,2,5.11E-08,1.999999574
0666.png,5.43191287,3.048963043,3,2.36E-08,2.999999687
0666.png,5.43191287,3.048963043,4,1.20E-08,3.999997822
0666.png,5.43191287,3.048963043,5,6.40E-09,4.999994493
0666.png,5.43191287,3.048963043,6,3.57E-09,5.999983624
0666.png,5.43191287,3.048963043,7,2.07E-09,6.999975132
0666.png,5.43191287,3.048963043,8,1.31E-09,7.999941909
0667.png,7.8575382,5.649700693,1,9.72E-08,0.999999812
0667.png,7.8575382,5.649700693,2,5.08E-08,1.99999922
0667.png,7.8575382,5.649700693,3,2.46E-08,2.999998313
0667.png,7.8575382,5.649700693,4,1.19E-08,3.999995209
0667.png,7.8575382,5.649700693,5,5.86E-09,4.999993247
0667.png,7.8575382,5.649700693,6,2.96E-09,5.999985838
0667.png,7.8575382,5.649700693,7,1.53E-09,6.999972504
0667.png,7.8575382,5.649700693,8,8.27E-10,7.999935626
0668.png,7.824639371,5.686220788,1,9.38E-08,0.999999792
0668.png,7.824639371,5.686220788,2,4.95E-08,1.999999538
0668.png,7.824639371,5.686220788,3,2.39E-08,2.999999103
0668.png,7.824639371,5.686220788,4,1.15E-08,3.999996642
0668.png,7.824639371,5.686220788,5,5.58E-09,4.999993593
0668.png,7.824639371,5.686220788,6,2.75E-09,5.999984393
0668.png,7.824639371,5.686220788,7,1.39E-09,6.9999711
0668.png,7.824639371,5.686220788,8,7.18E-10,7.999936947
0669.png,7.865676923,5.464230191,1,8.89E-08,0.999999813
0669.png,7.865676923,5.464230191,2,4.55E-08,1.999999537
0669.png,7.865676923,5.464230191,3,2.20E-08,2.999996214
0669.png,7.865676923,5.464230191,4,1.07E-08,3.999997046
0669.png,7.865676923,5.464230191,5,5.36E-09,4.999990358
0669.png,7.865676923,5.464230191,6,2.75E-09,5.999984186
0669.png,7.865676923,5.464230191,7,1.44E-09,6.999971431
0669.png,7.865676923,5.464230191,8,7.95E-10,7.999937341
0670.png,6.770800686,4.388582335,1,1.16E-07,0.999999981
0670.png,6.770800686,4.388582335,2,5.42E-08,1.999999746
0670.png,6.770800686,4.388582335,3,2.56E-08,2.9999971
0670.png,6.770800686,4.388582335,4,1.28E-08,3.999997954
0670.png,6.770800686,4.388582335,5,6.67E-09,4.999990481
0670.png,6.770800686,4.388582335,6,3.59E-09,5.999985636
0670.png,6.770800686,4.388582335,7,1.99E-09,6.999960037
0670.png,6.770800686,4.388582335,8,1.18E-09,7.999939483
0671.png,7.734589469,7.045252899,1,1.01E-07,0.999999937
0671.png,7.734589469,7.045252899,2,5.11E-08,1.999999797
0671.png,7.734589469,7.045252899,3,2.45E-08,2.999998783
0671.png,7.734589469,7.045252899,4,1.19E-08,3.999996101
0671.png,7.734589469,7.045252899,5,5.94E-09,4.999991605
0671.png,7.734589469,7.045252899,6,3.01E-09,5.999982482
0671.png,7.734589469,7.045252899,7,1.56E-09,6.99996347
0671.png,7.734589469,7.045252899,8,8.36E-10,7.999929234
0672.png,7.561757953,5.087746914,1,1.17E-07,0.999999688
0672.png,7.561757953,5.087746914,2,5.84E-08,1.999998747
0672.png,7.561757953,5.087746914,3,2.84E-08,2.999998145
0672.png,7.561757953,5.087746914,4,1.45E-08,3.999994678
0672.png,7.561757953,5.087746914,5,7.76E-09,4.999988734
0672.png,7.561757953,5.087746914,6,4.36E-09,5.999980353
0672.png,7.561757953,5.087746914,7,2.61E-09,6.999967543
0672.png,7.561757953,5.087746914,8,1.73E-09,7.999938454
0673.png,7.690002791,5.271900249,1,1.31E-07,0.999999967
0673.png,7.690002791,5.271900249,2,6.57E-08,1.999998072
0673.png,7.690002791,5.271900249,3,3.19E-08,2.999998169
0673.png,7.690002791,5.271900249,4,1.62E-08,3.999994856
0673.png,7.690002791,5.271900249,5,8.60E-09,4.999988081
0673.png,7.690002791,5.271900249,6,4.81E-09,5.999979673
0673.png,7.690002791,5.271900249,7,2.85E-09,6.999955066
0673.png,7.690002791,5.271900249,8,1.89E-09,7.999922996
0674.png,7.64751825,4.79363311,1,1.04E-07,0.999999894
0674.png,7.64751825,4.79363311,2,5.27E-08,1.999999191
0674.png,7.64751825,4.79363311,3,2.53E-08,2.999998035
0674.png,7.64751825,4.79363311,4,1.25E-08,3.999996138
0674.png,7.64751825,4.79363311,5,6.36E-09,4.999991669
0674.png,7.64751825,4.79363311,6,3.33E-09,5.999987096
0674.png,7.64751825,4.79363311,7,1.81E-09,6.9999689
0674.png,7.64751825,4.79363311,8,1.04E-09,7.99993936
0675.png,7.364196633,4.853987976,1,8.40E-08,0.999999865
0675.png,7.364196633,4.853987976,2,4.64E-08,1.999999163
0675.png,7.364196633,4.853987976,3,2.26E-08,2.999998511
0675.png,7.364196633,4.853987976,4,1.06E-08,3.999995454
0675.png,7.364196633,4.853987976,5,5.01E-09,4.99999198
0675.png,7.364196633,4.853987976,6,2.37E-09,5.999982831
0675.png,7.364196633,4.853987976,7,1.13E-09,6.999969405
0675.png,7.364196633,4.853987976,8,5.47E-10,7.999938195
0676.png,7.736076915,5.400971458,1,9.21E-08,0.999999982
0676.png,7.736076915,5.400971458,2,4.88E-08,1.999998268
0676.png,7.736076915,5.400971458,3,2.35E-08,2.999996706
0676.png,7.736076915,5.400971458,4,1.11E-08,3.999993388
0676.png,7.736076915,5.400971458,5,5.32E-09,4.999987347
0676.png,7.736076915,5.400971458,6,2.57E-09,5.999973385
0676.png,7.736076915,5.400971458,7,1.25E-09,6.999962868
0676.png,7.736076915,5.400971458,8,6.19E-10,7.999929484
0677.png,6.590329823,3.891954802,1,8.45E-08,0.999999747
0677.png,6.590329823,3.891954802,2,4.58E-08,1.999999358
0677.png,6.590329823,3.891954802,3,2.22E-08,2.999998494
0677.png,6.590329823,3.891954802,4,1.05E-08,3.999997077
0677.png,6.590329823,3.891954802,5,4.92E-09,4.999991618
0677.png,6.590329823,3.891954802,6,2.32E-09,5.999984909
0677.png,6.590329823,3.891954802,7,1.10E-09,6.99996914
0677.png,6.590329823,3.891954802,8,5.30E-10,7.999928982
0678.png,7.131217873,5.579117746,1,8.52E-08,0.999999971
0678.png,7.131217873,5.579117746,2,4.54E-08,1.999999098
0678.png,7.131217873,5.579117746,3,2.19E-08,2.999998209
0678.png,7.131217873,5.579117746,4,1.04E-08,3.999996983
0678.png,7.131217873,5.579117746,5,5.00E-09,4.999990961
0678.png,7.131217873,5.579117746,6,2.43E-09,5.999987345
0678.png,7.131217873,5.579117746,7,1.19E-09,6.999973148
0678.png,7.131217873,5.579117746,8,5.95E-10,7.999938028
0679.png,7.408905228,4.934234588,1,7.56E-08,0.999999736
0679.png,7.408905228,4.934234588,2,4.23E-08,1.999999786
0679.png,7.408905228,4.934234588,3,2.08E-08,2.999997758
0679.png,7.408905228,4.934234588,4,9.75E-09,3.999997216
0679.png,7.408905228,4.934234588,5,4.57E-09,4.999989754
0679.png,7.408905228,4.934234588,6,2.17E-09,5.99998557
0679.png,7.408905228,4.934234588,7,1.03E-09,6.999972665
0679.png,7.408905228,4.934234588,8,4.98E-10,7.999938598
0680.png,7.853459001,5.236509897,1,1.07E-07,0.999998932
0680.png,7.853459001,5.236509897,2,5.66E-08,1.999999018
0680.png,7.853459001,5.236509897,3,2.74E-08,2.999997496
0680.png,7.853459001,5.236509897,4,1.32E-08,3.99999516
0680.png,7.853459001,5.236509897,5,6.50E-09,4.999989967
0680.png,7.853459001,5.236509897,6,3.27E-09,5.999982778
0680.png,7.853459001,5.236509897,7,1.68E-09,6.999969358
0680.png,7.853459001,5.236509897,8,9.00E-10,7.999933498
0681.png,7.790751991,6.133298595,1,9.86E-08,0.999999963
0681.png,7.790751991,6.133298595,2,5.15E-08,1.999998906
0681.png,7.790751991,6.133298595,3,2.49E-08,2.999998508
0681.png,7.790751991,6.133298595,4,1.21E-08,3.999997606
0681.png,7.790751991,6.133298595,5,6.04E-09,4.999993047
0681.png,7.790751991,6.133298595,6,3.09E-09,5.999983275
0681.png,7.790751991,6.133298595,7,1.63E-09,6.999961475
0681.png,7.790751991,6.133298595,8,9.07E-10,7.999928722
0682.png,7.651378868,5.501748366,1,9.20E-08,0.999999849
0682.png,7.651378868,5.501748366,2,4.87E-08,1.999999277
0682.png,7.651378868,5.501748366,3,2.35E-08,2.999995531
0682.png,7.651378868,5.501748366,4,1.13E-08,3.999996029
0682.png,7.651378868,5.501748366,5,5.45E-09,4.999989821
0682.png,7.651378868,5.501748366,6,2.67E-09,5.999985679
0682.png,7.651378868,5.501748366,7,1.33E-09,6.999968248
0682.png,7.651378868,5.501748366,8,6.82E-10,7.999930927
0683.png,7.652632779,5.268254877,1,9.61E-08,0.999999886
0683.png,7.652632779,5.268254877,2,4.99E-08,1.999998806
0683.png,7.652632779,5.268254877,3,2.40E-08,2.999998563
0683.png,7.652632779,5.268254877,4,1.15E-08,3.999995127
0683.png,7.652632779,5.268254877,5,5.63E-09,4.999990271
0683.png,7.652632779,5.268254877,6,2.79E-09,5.999986617
0683.png,7.652632779,5.268254877,7,1.40E-09,6.999962855
0683.png,7.652632779,5.268254877,8,7.30E-10,7.999938762
0684.png,7.415655905,5.85017935,1,9.87E-08,0.999998856
0684.png,7.415655905,5.85017935,2,5.07E-08,1.999999222
0684.png,7.415655905,5.85017935,3,2.43E-08,2.99999858
0684.png,7.415655905,5.85017935,4,1.18E-08,3.999998451
0684.png,7.415655905,5.85017935,5,5.80E-09,4.999993414
0684.png,7.415655905,5.85017935,6,2.92E-09,5.999985483
0684.png,7.415655905,5.85017935,7,1.50E-09,6.999968395
0684.png,7.415655905,5.85017935,8,7.96E-10,7.999935481
0685.png,7.538051853,5.096008415,1,1.18E-07,0.999999971
0685.png,7.538051853,5.096008415,2,6.20E-08,1.99999948
0685.png,7.538051853,5.096008415,3,2.99E-08,2.999997747
0685.png,7.538051853,5.096008415,4,1.43E-08,3.999995709
0685.png,7.538051853,5.096008415,5,6.96E-09,4.999990735
0685.png,7.538051853,5.096008415,6,3.44E-09,5.999979521
0685.png,7.538051853,5.096008415,7,1.72E-09,6.999962464
0685.png,7.538051853,5.096008415,8,8.90E-10,7.999909219
0686.png,7.810596197,6.464209788,1,1.06E-07,0.999999971
0686.png,7.810596197,6.464209788,2,5.40E-08,1.999999738
0686.png,7.810596197,6.464209788,3,2.61E-08,2.999998872
0686.png,7.810596197,6.464209788,4,1.30E-08,3.999998159
0686.png,7.810596197,6.464209788,5,6.74E-09,4.999992663
0686.png,7.810596197,6.464209788,6,3.62E-09,5.999986506
0686.png,7.810596197,6.464209788,7,2.01E-09,6.999960321
0686.png,7.810596197,6.464209788,8,1.22E-09,7.999929649
0687.png,7.697987318,5.052636561,1,8.10E-08,0.999999833
0687.png,7.697987318,5.052636561,2,4.30E-08,1.999998515
0687.png,7.697987318,5.052636561,3,2.08E-08,2.999998342
0687.png,7.697987318,5.052636561,4,9.93E-09,3.999994733
0687.png,7.697987318,5.052636561,5,4.79E-09,4.999992657
0687.png,7.697987318,5.052636561,6,2.34E-09,5.999986812
0687.png,7.697987318,5.052636561,7,1.16E-09,6.99996891
0687.png,7.697987318,5.052636561,8,5.92E-10,7.999941378
0688.png,7.228744202,4.26361305,1,1.07E-07,0.9999997
0688.png,7.228744202,4.26361305,2,5.42E-08,1.999999672
0688.png,7.228744202,4.26361305,3,2.63E-08,2.999998619
0688.png,7.228744202,4.26361305,4,1.32E-08,3.999996988
0688.png,7.228744202,4.26361305,5,6.87E-09,4.999994382
0688.png,7.228744202,4.26361305,6,3.76E-09,5.99998336
0688.png,7.228744202,4.26361305,7,2.17E-09,6.999971354
0688.png,7.228744202,4.26361305,8,1.40E-09,7.999937275
0689.png,6.696476405,4.088439621,1,1.00E-07,0.999999565
0689.png,6.696476405,4.088439621,2,4.96E-08,1.999998085
0689.png,6.696476405,4.088439621,3,2.37E-08,2.9999969
0689.png,6.696476405,4.088439621,4,1.14E-08,3.999993661
0689.png,6.696476405,4.088439621,5,5.60E-09,4.999991864
0689.png,6.696476405,4.088439621,6,2.79E-09,5.999977524
0689.png,6.696476405,4.088439621,7,1.41E-09,6.99995702
0689.png,6.696476405,4.088439621,8,7.37E-10,7.999937437
0690.png,7.140953056,5.483399537,1,8.03E-08,0.999999803
0690.png,7.140953056,5.483399537,2,4.53E-08,1.999999036
0690.png,7.140953056,5.483399537,3,2.22E-08,2.999998607
0690.png,7.140953056,5.483399537,4,1.04E-08,3.999995903
0690.png,7.140953056,5.483399537,5,4.86E-09,4.999988672
0690.png,7.140953056,5.483399537,6,2.29E-09,5.999979752
0690.png,7.140953056,5.483399537,7,1.08E-09,6.999964912
0690.png,7.140953056,5.483399537,8,5.17E-10,7.999943966
0691.png,7.661175315,4.664797293,1,9.31E-08,0.999999908
0691.png,7.661175315,4.664797293,2,4.95E-08,1.999999695
0691.png,7.661175315,4.664797293,3,2.40E-08,2.999998293
0691.png,7.661175315,4.664797293,4,1.15E-08,3.999994164
0691.png,7.661175315,4.664797293,5,5.59E-09,4.999995396
0691.png,7.661175315,4.664797293,6,2.77E-09,5.999986997
0691.png,7.661175315,4.664797293,7,1.40E-09,6.999974982
0691.png,7.661175315,4.664797293,8,7.29E-10,7.999936077
0692.png,7.048788634,4.52567574,1,8.59E-08,0.999999991
0692.png,7.048788634,4.52567574,2,4.71E-08,1.999999139
0692.png,7.048788634,4.52567574,3,2.30E-08,2.999999277
0692.png,7.048788634,4.52567574,4,1.08E-08,3.999996912
0692.png,7.048788634,4.52567574,5,5.14E-09,4.99999063
0692.png,7.048788634,4.52567574,6,2.45E-09,5.999982443
