image_filename,image_entropy,image_delentropy,hologram_bit_depth,NMSE,hologram_entropy
0005.png,7.527340959303905,6.1346597312683935,1,6.035579081883701e-08,0.9999997852079499
0005.png,7.527340959303905,6.1346597312683935,1,6.039483913903185e-08,0.9999998103450765
0005.png,7.527340959303905,6.1346597312683935,1,6.036730507027302e-08,0.9999997856876639
0005.png,7.527340959303905,6.1346597312683935,1,6.035360298722295e-08,0.9999998376952159
0005.png,7.527340959303905,6.1346597312683935,2,3.9370738831007426e-08,1.9999986386918143
0005.png,7.527340959303905,6.1346597312683935,2,3.938323837743448e-08,1.9999988879147401
0005.png,7.527340959303905,6.1346597312683935,2,3.9343898793112754e-08,1.9999998439056388
0005.png,7.527340959303905,6.1346597312683935,2,3.936156230629131e-08,1.9999995487910502
0005.png,7.527340959303905,6.1346597312683935,2,3.943344519352463e-08,1.9999993233340287
0005.png,7.527340959303905,6.1346597312683935,3,1.9192881185792816e-08,2.9999991235435406
0005.png,7.527340959303905,6.1346597312683935,3,1.921274464974096e-08,2.9999986391636884
0005.png,7.527340959303905,6.1346597312683935,3,1.9200368228094324e-08,2.999998386297078
0005.png,7.527340959303905,6.1346597312683935,3,1.9216169447556353e-08,2.999998884563242
0005.png,7.527340959303905,6.1346597312683935,3,1.9219213953305208e-08,2.999998764314722
0005.png,7.527340959303905,6.1346597312683935,4,9.04974906433018e-09,3.9999978565529464
0005.png,7.527340959303905,6.1346597312683935,4,9.045989092118633e-09,3.9999969860679014
0005.png,7.527340959303905,6.1346597312683935,4,9.040619103632439e-09,3.9999969282124517
0005.png,7.527340959303905,6.1346597312683935,4,9.02932235094613e-09,3.999997668528757
0005.png,7.527340959303905,6.1346597312683935,4,9.051264362383408e-09,3.9999968067707035
0005.png,7.527340959303905,6.1346597312683935,5,4.273632199138767e-09,4.9999951395881395
0005.png,7.527340959303905,6.1346597312683935,5,4.276045548412852e-09,4.999994451424729
0005.png,7.527340959303905,6.1346597312683935,5,4.267749330706391e-09,4.999993334146738
0005.png,7.527340959303905,6.1346597312683935,5,4.274340632827853e-09,4.999994108396354
0005.png,7.527340959303905,6.1346597312683935,5,4.2816094334995305e-09,4.999994042925946
0005.png,7.527340959303905,6.1346597312683935,6,2.0352120773901933e-09,5.999988603478587
0005.png,7.527340959303905,6.1346597312683935,6,2.0423237181157596e-09,5.999984011457743
0005.png,7.527340959303905,6.1346597312683935,6,2.0361276877823134e-09,5.999991452834492
0005.png,7.527340959303905,6.1346597312683935,6,2.038914615279335e-09,5.999988597482093
0005.png,7.527340959303905,6.1346597312683935,6,2.038993779522203e-09,5.999985239412149
0005.png,7.527340959303905,6.1346597312683935,7,9.763191292443964e-10,6.999973655664074
0005.png,7.527340959303905,6.1346597312683935,7,9.790941207858126e-10,6.99997564912207
0005.png,7.527340959303905,6.1346597312683935,7,9.7771159120818e-10,6.999976779577616
0005.png,7.527340959303905,6.1346597312683935,7,9.785923364429839e-10,6.99996881133267
0005.png,7.527340959303905,6.1346597312683935,7,9.759670661070428e-10,6.999974878854473
0005.png,7.527340959303905,6.1346597312683935,8,4.776862704728103e-10,7.999947376578437
0005.png,7.527340959303905,6.1346597312683935,8,4.774715623774621e-10,7.999946463095703
0005.png,7.527340959303905,6.1346597312683935,8,4.767041103814086e-10,7.999942638697792
0005.png,7.527340959303905,6.1346597312683935,8,4.76561424605996e-10,7.999939508003845
0005.png,7.527340959303905,6.1346597312683935,8,4.754529540990476e-10,7.999943475981538
0006.png,7.442016470029149,4.445767199260393,1,7.477774089958477e-08,0.9999994248795723
0006.png,7.442016470029149,4.445767199260393,1,7.484457710703007e-08,0.999999389902698
0006.png,7.442016470029149,4.445767199260393,1,7.477851343835803e-08,0.9999995379168749
0006.png,7.442016470029149,4.445767199260393,1,7.475572955643455e-08,0.9999993994577169
0006.png,7.442016470029149,4.445767199260393,1,7.482117735463189e-08,0.9999999256654412
0006.png,7.442016470029149,4.445767199260393,2,4.8369403688074735e-08,1.9999992654464238
0006.png,7.442016470029149,4.445767199260393,2,4.839456239055595e-08,1.9999992553337163
0006.png,7.442016470029149,4.445767199260393,2,4.836895484930812e-08,1.9999994455686796
0006.png,7.442016470029149,4.445767199260393,2,4.836777789304791e-08,1.999999083449871
0006.png,7.442016470029149,4.445767199260393,2,4.8400628283077595e-08,1.9999994441585431
0006.png,7.442016470029149,4.445767199260393,3,2.3559280522207064e-08,2.9999982756478145
0006.png,7.442016470029149,4.445767199260393,3,2.354634560695061e-08,2.999998680292908
0006.png,7.442016470029149,4.445767199260393,3,2.353477643837943e-08,2.999997767077915
0006.png,7.442016470029149,4.445767199260393,3,2.3515646906462205e-08,2.9999970030539718
0006.png,7.442016470029149,4.445767199260393,3,2.352814374729482e-08,2.999999743928395
0006.png,7.442016470029149,4.445767199260393,4,1.1214122730264002e-08,3.999995392351507
0006.png,7.442016470029149,4.445767199260393,4,1.1228004179663317e-08,3.999996521183321
0006.png,7.442016470029149,4.445767199260393,4,1.1224747340349803e-08,3.9999968238484866
0006.png,7.442016470029149,4.445767199260393,4,1.1217191034670716e-08,3.999996425388311
0006.png,7.442016470029149,4.445767199260393,4,1.1210895233503116e-08,3.9999975993738257
0006.png,7.442016470029149,4.445767199260393,5,5.395777846663975e-09,4.9999880024549235
0006.png,7.442016470029149,4.445767199260393,5,5.402957205082876e-09,4.999989449898797
0006.png,7.442016470029149,4.445767199260393,5,5.400014213579343e-09,4.9999930943578805
0006.png,7.442016470029149,4.445767199260393,5,5.397357301432275e-09,4.9999922322109205
0006.png,7.442016470029149,4.445767199260393,5,5.4016092812522936e-09,4.999993214663524
0006.png,7.442016470029149,4.445767199260393,6,2.6373665867171243e-09,5.999979466039371
0006.png,7.442016470029149,4.445767199260393,6,2.6397409735014276e-09,5.999985430301791
0006.png,7.442016470029149,4.445767199260393,6,2.639644287974733e-09,5.9999848142518575
0006.png,7.442016470029149,4.445767199260393,6,2.6402353560643842e-09,5.99998420788629
0006.png,7.442016470029149,4.445767199260393,6,2.6370040794414995e-09,5.999983632181122
0006.png,7.442016470029149,4.445767199260393,7,1.311713247358439e-09,6.999967952537393
0006.png,7.442016470029149,4.445767199260393,7,1.3094340239156396e-09,6.999972845694845
0006.png,7.442016470029149,4.445767199260393,7,1.3089436760341182e-09,6.9999594615318195
0006.png,7.442016470029149,4.445767199260393,7,1.3101312241229806e-09,6.9999665878728266
0006.png,7.442016470029149,4.445767199260393,7,1.310278436981493e-09,6.999971629966264
0006.png,7.442016470029149,4.445767199260393,8,6.71803274045302e-10,7.999932179168781
0006.png,7.442016470029149,4.445767199260393,8,6.723745774286082e-10,7.999931861150238
0006.png,7.442016470029149,4.445767199260393,8,6.734579046529662e-10,7.999935151117003
0006.png,7.442016470029149,4.445767199260393,8,6.731835718716515e-10,7.999926598557334
0006.png,7.442016470029149,4.445767199260393,8,6.740009102497959e-10,7.999934765913623
0007.png,7.627306873255481,6.526726872292724,1,9.70719185666063e-08,0.9999994136488429
0007.png,7.627306873255481,6.526726872292724,1,9.712598974986014e-08,0.9999997119633743
0007.png,7.627306873255481,6.526726872292724,1,9.707882492206241e-08,0.9999996884321637
0007.png,7.627306873255481,6.526726872292724,1,9.711018514213819e-08,0.9999992213569078
0007.png,7.627306873255481,6.526726872292724,1,9.717636021970169e-08,0.9999996176300094
0007.png,7.627306873255481,6.526726872292724,2,5.1323450668983326e-08,1.9999991926661245
0007.png,7.627306873255481,6.526726872292724,2,5.138189401117545e-08,1.9999977432674505
0007.png,7.627306873255481,6.526726872292724,2,5.129441084355836e-08,1.9999986524391393
0007.png,7.627306873255481,6.526726872292724,2,5.140761335289045e-08,1.9999995887645567
0007.png,7.627306873255481,6.526726872292724,2,5.142876937908353e-08,1.9999996656199222
0007.png,7.627306873255481,6.526726872292724,3,2.462692262695651e-08,2.999998249679405
0007.png,7.627306873255481,6.526726872292724,3,2.4690088716079374e-08,2.9999958999219536
0007.png,7.627306873255481,6.526726872292724,3,2.4655090032036672e-08,2.9999970593498535
0007.png,7.627306873255481,6.526726872292724,3,2.4646576016355627e-08,2.9999975003276815
0007.png,7.627306873255481,6.526726872292724,3,2.469222398949873e-08,2.9999985976193755
0007.png,7.627306873255481,6.526726872292724,4,1.2035321060523776e-08,3.9999954974018053
0007.png,7.627306873255481,6.526726872292724,4,1.2041952151952484e-08,3.999993678267299
0007.png,7.627306873255481,6.526726872292724,4,1.1997643763565473e-08,3.9999939381457357
0007.png,7.627306873255481,6.526726872292724,4,1.201125760913938e-08,3.999996846113715
0007.png,7.627306873255481,6.526726872292724,4,1.2023956037361305e-08,3.9999971412134396
0007.png,7.627306873255481,6.526726872292724,5,5.973533490178758e-09,4.999993481033313
0007.png,7.627306873255481,6.526726872292724,5,5.992230145022758e-09,4.999989996212929
0007.png,7.627306873255481,6.526726872292724,5,5.977929973735157e-09,4.999993947613778
0007.png,7.627306873255481,6.526726872292724,5,5.980901283599144e-09,4.9999893921378025
0007.png,7.627306873255481,6.526726872292724,5,5.9964220498455506e-09,4.999990815335506
0007.png,7.627306873255481,6.526726872292724,6,3.0423745523822395e-09,5.999984902421533
0007.png,7.627306873255481,6.526726872292724,6,3.0475002173712645e-09,5.999982937633954
0007.png,7.627306873255481,6.526726872292724,6,3.0383390646858248e-09,5.999988118373899
0007.png,7.627306873255481,6.526726872292724,6,3.043552076295684e-09,5.999983232689918
0007.png,7.627306873255481,6.526726872292724,6,3.0406181231110297e-09,5.999983954455968
0007.png,7.627306873255481,6.526726872292724,7,1.5786895193350766e-09,6.999963180400175
0007.png,7.627306873255481,6.526726872292724,7,1.5783888526353046e-09,6.999969646742231
0007.png,7.627306873255481,6.526726872292724,7,1.5791141907078077e-09,6.999968480614883
0007.png,7.627306873255481,6.526726872292724,7,1.5832783490662097e-09,6.9999635630622805
0007.png,7.627306873255481,6.526726872292724,7,1.5851899475194503e-09,6.999970497208724
0007.png,7.627306873255481,6.526726872292724,8,8.573883847960775e-10,7.999941202771562
0007.png,7.627306873255481,6.526726872292724,8,8.569851311582962e-10,7.999921791641342
0007.png,7.627306873255481,6.526726872292724,8,8.600895989891076e-10,7.9999318863771185
0007.png,7.627306873255481,6.526726872292724,8,8.582527453733533e-10,7.999933224240093
0007.png,7.627306873255481,6.526726872292724,8,8.561493006518951e-10,7.999929308288626
0008.png,7.597909574614148,5.5868757840924115,1,6.873341507560741e-08,0.9999999195161433
0008.png,7.597909574614148,5.5868757840924115,1,6.860464574410741e-08,0.9999999138449732
0008.png,7.597909574614148,5.5868757840924115,1,6.861380244965803e-08,0.9999999850675533
0008.png,7.597909574614148,5.5868757840924115,1,6.883050156444157e-08,0.9999999777342479
0008.png,7.597909574614148,5.5868757840924115,1,6.868614951170548e-08,0.9999998896380509
0008.png,7.597909574614148,5.5868757840924115,2,4.7273281800648016e-08,1.999999250513707
0008.png,7.597909574614148,5.5868757840924115,2,4.7271812318548334e-08,1.9999994870207611
0008.png,7.597909574614148,5.5868757840924115,2,4.724752445537019e-08,1.9999997320943534
0008.png,7.597909574614148,5.5868757840924115,2,4.7298518823040856e-08,1.9999986471668763
0008.png,7.597909574614148,5.5868757840924115,2,4.7264489612583564e-08,1.9999998624855446
0008.png,7.597909574614148,5.5868757840924115,3,2.3034291504312236e-08,2.999997565585205
0008.png,7.597909574614148,5.5868757840924115,3,2.3017208480098506e-08,2.999998551078486
0008.png,7.597909574614148,5.5868757840924115,3,2.3017954787882314e-08,2.9999988571437823
0008.png,7.597909574614148,5.5868757840924115,3,2.3026195890347684e-08,2.99999935397486
0008.png,7.597909574614148,5.5868757840924115,3,2.3041513187528587e-08,2.999997048050411
0008.png,7.597909574614148,5.5868757840924115,4,1.0905279172914595e-08,3.9999979296355908
0008.png,7.597909574614148,5.5868757840924115,4,1.0885238043763095e-08,3.9999960592115706
0008.png,7.597909574614148,5.5868757840924115,4,1.087649401650452e-08,3.99999623618918
0008.png,7.597909574614148,5.5868757840924115,4,1.0873129262299646e-08,3.9999967139706225
0008.png,7.597909574614148,5.5868757840924115,4,1.0870586619598219e-08,3.9999946109635287
0008.png,7.597909574614148,5.5868757840924115,5,5.178318625194668e-09,4.9999869797379075
0008.png,7.597909574614148,5.5868757840924115,5,5.180416799042713e-09,4.999992255751479
0008.png,7.597909574614148,5.5868757840924115,5,5.18578605687041e-09,4.999992233140658
0008.png,7.597909574614148,5.5868757840924115,5,5.184493828822898e-09,4.99999267675676
0008.png,7.597909574614148,5.5868757840924115,5,5.17274885629792e-09,4.999991558821622
0008.png,7.597909574614148,5.5868757840924115,6,2.4891177543764318e-09,5.9999799662418365
0008.png,7.597909574614148,5.5868757840924115,6,2.48694215505942e-09,5.999985601334018
0008.png,7.597909574614148,5.5868757840924115,6,2.48926543574018e-09,5.9999846015355605
0008.png,7.597909574614148,5.5868757840924115,6,2.4883784416420533e-09,5.999985760331606
0008.png,7.597909574614148,5.5868757840924115,6,2.484905787733247e-09,5.999985271147369
0008.png,7.597909574614148,5.5868757840924115,7,1.2060374486286374e-09,6.99996688291945
0008.png,7.597909574614148,5.5868757840924115,7,1.2065082330156606e-09,6.9999637888868875
0008.png,7.597909574614148,5.5868757840924115,7,1.2018658585074916e-09,6.9999705465796795
0008.png,7.597909574614148,5.5868757840924115,7,1.2054390636919059e-09,6.99996924777913
0008.png,7.597909574614148,5.5868757840924115,7,1.203132599672942e-09,6.999967742826495
0008.png,7.597909574614148,5.5868757840924115,8,5.984021370472307e-10,7.999930120642033
0008.png,7.597909574614148,5.5868757840924115,8,5.976846281556323e-10,7.999940672764534
0008.png,7.597909574614148,5.5868757840924115,8,5.971854736260608e-10,7.9999305386749215
0008.png,7.597909574614148,5.5868757840924115,8,5.985456395681863e-10,7.999929623684594
0008.png,7.597909574614148,5.5868757840924115,8,5.968534539206388e-10,7.999929073914736
0009.png,7.6447313245855755,5.765841586291025,1,8.104259188241627e-08,0.9999999164617029
0009.png,7.6447313245855755,5.765841586291025,1,8.109306088428996e-08,0.9999994090339668
0009.png,7.6447313245855755,5.765841586291025,1,8.106706628311176e-08,0.9999998845071638
0009.png,7.6447313245855755,5.765841586291025,1,8.099905013718631e-08,0.9999991075901775
0009.png,7.6447313245855755,5.765841586291025,1,8.102804788063476e-08,0.9999998889204921
0009.png,7.6447313245855755,5.765841586291025,2,4.534695944070568e-08,1.9999996170588348
0009.png,7.6447313245855755,5.765841586291025,2,4.538845841970835e-08,1.9999990672534178
0009.png,7.6447313245855755,5.765841586291025,2,4.540273592073401e-08,1.999999439424019
0009.png,7.6447313245855755,5.765841586291025,2,4.5363795040794244e-08,1.9999997100500335
0009.png,7.6447313245855755,5.765841586291025,2,4.5384589606873726e-08,1.9999993553031254
0009.png,7.6447313245855755,5.765841586291025,3,2.198960972245952e-08,2.9999976843733647
0009.png,7.6447313245855755,5.765841586291025,3,2.196742286588967e-08,2.9999981472395967
0009.png,7.6447313245855755,5.765841586291025,3,2.2008072393221345e-08,2.9999990585233367
0009.png,7.6447313245855755,5.765841586291025,3,2.2048974635822456e-08,2.9999986629081605
0009.png,7.6447313245855755,5.765841586291025,3,2.1959662735272824e-08,2.9999991233403485
0009.png,7.6447313245855755,5.765841586291025,4,1.0663043724079706e-08,3.9999960239537256
0009.png,7.6447313245855755,5.765841586291025,4,1.0661532099638179e-08,3.999994026234153
0009.png,7.6447313245855755,5.765841586291025,4,1.0671888127146215e-08,3.999996067106053
0009.png,7.6447313245855755,5.765841586291025,4,1.0647115290289925e-08,3.999996301401896
0009.png,7.6447313245855755,5.765841586291025,4,1.0640226301014637e-08,3.999997196509192
0009.png,7.6447313245855755,5.765841586291025,5,5.2763714685554666e-09,4.999991646424968
0009.png,7.6447313245855755,5.765841586291025,5,5.278494121261469e-09,4.999993612273539
0009.png,7.6447313245855755,5.765841586291025,5,5.280148976380313e-09,4.9999944820005355
0009.png,7.6447313245855755,5.765841586291025,5,5.281263635582907e-09,4.999993114289472
0009.png,7.6447313245855755,5.765841586291025,5,5.2873743189690355e-09,4.99999482422174
0009.png,7.6447313245855755,5.765841586291025,6,2.6739318308052212e-09,5.999982817844175
0009.png,7.6447313245855755,5.765841586291025,6,2.6781971860515094e-09,5.999989327381656
0009.png,7.6447313245855755,5.765841586291025,6,2.672467211395723e-09,5.999983723031223
0009.png,7.6447313245855755,5.765841586291025,6,2.6768758582579904e-09,5.999985334422056
0009.png,7.6447313245855755,5.765841586291025,6,2.674027848419586e-09,5.9999838333897015
0009.png,7.6447313245855755,5.765841586291025,7,1.386586159202339e-09,6.999973624588538
0009.png,7.6447313245855755,5.765841586291025,7,1.3834856001943945e-09,6.999968953896498
0009.png,7.6447313245855755,5.765841586291025,7,1.3901303871447172e-09,6.999974163708184
0009.png,7.6447313245855755,5.765841586291025,7,1.3853639776192977e-09,6.9999742770104705
0009.png,7.6447313245855755,5.765841586291025,7,1.3872455333825767e-09,6.999971430310495
0009.png,7.6447313245855755,5.765841586291025,8,7.555320903435661e-10,7.999939154546505
0009.png,7.6447313245855755,5.765841586291025,8,7.535790313139524e-10,7.999936429396135
0009.png,7.6447313245855755,5.765841586291025,8,7.558494064514104e-10,7.999924246258818
0009.png,7.6447313245855755,5.765841586291025,8,7.555390040209139e-10,7.999927883772831
0009.png,7.6447313245855755,5.765841586291025,8,7.568099617473998e-10,7.999945405344637
0010.png,7.499683507178704,5.4659229330647445,1,5.8255037842867335e-08,0.9999997889646696
0010.png,7.499683507178704,5.4659229330647445,1,5.830849611301209e-08,0.9999998735802842
0010.png,7.499683507178704,5.4659229330647445,1,5.828068226442853e-08,0.9999998796290389
0010.png,7.499683507178704,5.4659229330647445,1,5.8287437993359485e-08,0.99999974346856
0010.png,7.499683507178704,5.4659229330647445,1,5.817598298944302e-08,0.9999999260242883
0010.png,7.499683507178704,5.4659229330647445,2,3.933296399292819e-08,1.9999995840742864
0010.png,7.499683507178704,5.4659229330647445,2,3.9307016038134304e-08,1.999999412814778
0010.png,7.499683507178704,5.4659229330647445,2,3.928225667978103e-08,1.999998426496661
0010.png,7.499683507178704,5.4659229330647445,2,3.933591630236864e-08,1.99999978736894
0010.png,7.499683507178704,5.4659229330647445,2,3.9351962757816034e-08,1.999999441977001
0010.png,7.499683507178704,5.4659229330647445,3,1.911012457685291e-08,2.9999987378938577
0010.png,7.499683507178704,5.4659229330647445,3,1.908655665975833e-08,2.9999990381095603
0010.png,7.499683507178704,5.4659229330647445,3,1.910999096413542e-08,2.9999987392979377
0010.png,7.499683507178704,5.4659229330647445,3,1.9098673860540204e-08,2.9999982335503304
0010.png,7.499683507178704,5.4659229330647445,3,1.9089976019271905e-08,2.999999175551199
0010.png,7.499683507178704,5.4659229330647445,4,9.037376416697512e-09,3.9999984542996767
0010.png,7.499683507178704,5.4659229330647445,4,9.043649054933876e-09,3.999996871465407
0010.png,7.499683507178704,5.4659229330647445,4,9.033406850478498e-09,3.9999973150953565
0010.png,7.499683507178704,5.4659229330647445,4,9.031515661182453e-09,3.999996764323795
0010.png,7.499683507178704,5.4659229330647445,4,9.051007344860543e-09,3.9999986592980474
0010.png,7.499683507178704,5.4659229330647445,5,4.2932723268061e-09,4.999996295495018
0010.png,7.499683507178704,5.4659229330647445,5,4.308127410326968e-09,4.9999936570280905
0010.png,7.499683507178704,5.4659229330647445,5,4.307935851593102e-09,4.999993466249631
0010.png,7.499683507178704,5.4659229330647445,5,4.3145807501724684e-09,4.999993979964247
0010.png,7.499683507178704,5.4659229330647445,5,4.311295914425188e-09,4.999992778023807
0010.png,7.499683507178704,5.4659229330647445,6,2.058473981396304e-09,5.999982461203209
0010.png,7.499683507178704,5.4659229330647445,6,2.0661487590428108e-09,5.999987261632875
0010.png,7.499683507178704,5.4659229330647445,6,2.066464861900909e-09,5.999988369105356
0010.png,7.499683507178704,5.4659229330647445,6,2.069053204335523e-09,5.999987786166836
0010.png,7.499683507178704,5.4659229330647445,6,2.066928443423169e-09,5.999985229377056
0010.png,7.499683507178704,5.4659229330647445,7,9.983402666225956e-10,6.999974120768443
0010.png,7.499683507178704,5.4659229330647445,7,1.0010087773287265e-09,6.999966897616706
0010.png,7.499683507178704,5.4659229330647445,7,9.99824767940923e-10,6.99997287474744
0010.png,7.499683507178704,5.4659229330647445,7,1.0009611603088058e-09,6.999968995688543
0010.png,7.499683507178704,5.4659229330647445,7,1.0004499329502835e-09,6.999971681291549
0010.png,7.499683507178704,5.4659229330647445,8,4.934085928209585e-10,7.999946419234584
0010.png,7.499683507178704,5.4659229330647445,8,4.962587356769902e-10,7.999949417080039
0010.png,7.499683507178704,5.4659229330647445,8,4.93172805527073e-10,7.999949829298409
0010.png,7.499683507178704,5.4659229330647445,8,4.940611244610117e-10,7.99994830237719
0010.png,7.499683507178704,5.4659229330647445,8,4.931621590906764e-10,7.999948020511491
0011.png,7.657008793962561,5.98322245948568,1,7.990331447815728e-08,0.9999994615310253
0011.png,7.657008793962561,5.98322245948568,1,7.98166951102541e-08,0.9999996251865431
0011.png,7.657008793962561,5.98322245948568,1,7.975228731962679e-08,0.9999995176635541
0011.png,7.657008793962561,5.98322245948568,1,7.989634372236753e-08,0.9999999771810826
0011.png,7.657008793962561,5.98322245948568,1,7.998625700304497e-08,0.9999999773662251
0011.png,7.657008793962561,5.98322245948568,2,4.8289712636780376e-08,1.9999998755057702
0011.png,7.657008793962561,5.98322245948568,2,4.829548805603855e-08,1.9999994400380945
0011.png,7.657008793962561,5.98322245948568,2,4.8368031278294806e-08,1.9999993983833158
0011.png,7.657008793962561,5.98322245948568,2,4.832689863640124e-08,1.9999993704228753
0011.png,7.657008793962561,5.98322245948568,2,4.83186215355556e-08,1.9999998475103697
0011.png,7.657008793962561,5.98322245948568,3,2.3367963255758306e-08,2.9999992550115935
0011.png,7.657008793962561,5.98322245948568,3,2.34088211851757e-08,2.9999984928734786
0011.png,7.657008793962561,5.98322245948568,3,2.3377132588334077e-08,2.9999975335120137
0011.png,7.657008793962561,5.98322245948568,3,2.3402008352343815e-08,2.999997231260015
0011.png,7.657008793962561,5.98322245948568,3,2.34045599174138e-08,2.9999990996922166
0011.png,7.657008793962561,5.98322245948568,4,1.1122119325634903e-08,3.9999983471077214
0011.png,7.657008793962561,5.98322245948568,4,1.1126159406852641e-08,3.999995510238162
0011.png,7.657008793962561,5.98322245948568,4,1.1129475262265151e-08,3.999992212615359
0011.png,7.657008793962561,5.98322245948568,4,1.1136085809543653e-08,3.9999970083429823
0011.png,7.657008793962561,5.98322245948568,4,1.1113683278263048e-08,3.999996880839234
0011.png,7.657008793962561,5.98322245948568,5,5.346211319160219e-09,4.9999937718766905
0011.png,7.657008793962561,5.98322245948568,5,5.348256879634915e-09,4.999995419391142
0011.png,7.657008793962561,5.98322245948568,5,5.3436290994695496e-09,4.999985689142508
0011.png,7.657008793962561,5.98322245948568,5,5.347736472857093e-09,4.999989939218099
0011.png,7.657008793962561,5.98322245948568,5,5.341354483400788e-09,4.9999932066042465
0011.png,7.657008793962561,5.98322245948568,6,2.6016695585570457e-09,5.999984956598944
0011.png,7.657008793962561,5.98322245948568,6,2.595605947270915e-09,5.999983465021597
0011.png,7.657008793962561,5.98322245948568,6,2.5990821264112085e-09,5.999980958110231
0011.png,7.657008793962561,5.98322245948568,6,2.598579906418578e-09,5.99998720526683
0011.png,7.657008793962561,5.98322245948568,6,2.6010385407464987e-09,5.999987069119558
0011.png,7.657008793962561,5.98322245948568,7,1.2820904336537024e-09,6.999968788574955
0011.png,7.657008793962561,5.98322245948568,7,1.2771180653261164e-09,6.999964904012179
0011.png,7.657008793962561,5.98322245948568,7,1.2805384292131277e-09,6.999963118556193
0011.png,7.657008793962561,5.98322245948568,7,1.2751296894929312e-09,6.999964407678067
0011.png,7.657008793962561,5.98322245948568,7,1.2829722688378712e-09,6.999972147038614
0011.png,7.657008793962561,5.98322245948568,8,6.487748401844783e-10,7.9999420950422
0011.png,7.657008793962561,5.98322245948568,8,6.452467738949638e-10,7.99992976081415
0011.png,7.657008793962561,5.98322245948568,8,6.458494662901412e-10,7.999923912825698
0011.png,7.657008793962561,5.98322245948568,8,6.44815125943723e-10,7.999938010150794
0011.png,7.657008793962561,5.98322245948568,8,6.46933429499447e-10,7.99993386589866
0012.png,7.758263103501754,5.431540221047701,1,9.932980719640562e-08,0.9999999184675046
0012.png,7.758263103501754,5.431540221047701,1,9.924104982871839e-08,0.9999998842704242
0012.png,7.758263103501754,5.431540221047701,1,9.927791420036742e-08,0.9999999970799508
0012.png,7.758263103501754,5.431540221047701,1,9.929057170955361e-08,0.9999999846139351
0012.png,7.758263103501754,5.431540221047701,1,9.930116432417989e-08,0.999999951672884
0012.png,7.758263103501754,5.431540221047701,2,5.2834967075065624e-08,1.9999994798391396
0012.png,7.758263103501754,5.431540221047701,2,5.2776054801149026e-08,1.9999997471195199
0012.png,7.758263103501754,5.431540221047701,2,5.2896564862142176e-08,1.999999989210618
0012.png,7.758263103501754,5.431540221047701,2,5.283355737878064e-08,1.9999993534253617
0012.png,7.758263103501754,5.431540221047701,2,5.2881596099139066e-08,1.9999999272239317
0012.png,7.758263103501754,5.431540221047701,3,2.55588476495147e-08,2.999997435586795
0012.png,7.758263103501754,5.431540221047701,3,2.5609660022293467e-08,2.9999996339861457
0012.png,7.758263103501754,5.431540221047701,3,2.5557908071005422e-08,2.9999997089732515
0012.png,7.758263103501754,5.431540221047701,3,2.5597776651976652e-08,2.999997415427243
0012.png,7.758263103501754,5.431540221047701,3,2.560575736290295e-08,2.9999997151600573
0012.png,7.758263103501754,5.431540221047701,4,1.2639657382240407e-08,3.9999952642305177
0012.png,7.758263103501754,5.431540221047701,4,1.2599706783726945e-08,3.999995778284448
0012.png,7.758263103501754,5.431540221047701,4,1.2648791385700751e-08,3.9999979917244968
0012.png,7.758263103501754,5.431540221047701,4,1.2664043551999441e-08,3.9999931230193346
0012.png,7.758263103501754,5.431540221047701,4,1.2633466162788075e-08,3.9999963035642
0012.png,7.758263103501754,5.431540221047701,5,6.416128297382827e-09,4.999993213398691
0012.png,7.758263103501754,5.431540221047701,5,6.413735496531438e-09,4.999990133397901
0012.png,7.758263103501754,5.431540221047701,5,6.4290593844348456e-09,4.999994541988102
0012.png,7.758263103501754,5.431540221047701,5,6.4282530489699295e-09,4.999992715780853
0012.png,7.758263103501754,5.431540221047701,5,6.428610909364664e-09,4.999992938494371
0012.png,7.758263103501754,5.431540221047701,6,3.3631707215749283e-09,5.999987660310213
0012.png,7.758263103501754,5.431540221047701,6,3.3656826098499033e-09,5.999980420364888
0012.png,7.758263103501754,5.431540221047701,6,3.3700729892742078e-09,5.999985210401605
0012.png,7.758263103501754,5.431540221047701,6,3.3685006114033666e-09,5.9999864546595445
0012.png,7.758263103501754,5.431540221047701,6,3.368175008430182e-09,5.9999796527967835
0012.png,7.758263103501754,5.431540221047701,7,1.8200982799609647e-09,6.999965293903912
0012.png,7.758263103501754,5.431540221047701,7,1.8253748970970646e-09,6.99996453676425
0012.png,7.758263103501754,5.431540221047701,7,1.8214335423644193e-09,6.999970286330096
0012.png,7.758263103501754,5.431540221047701,7,1.8263600459488578e-09,6.999964929583766
0012.png,7.758263103501754,5.431540221047701,7,1.8299520904247267e-09,6.999965051377609
0012.png,7.758263103501754,5.431540221047701,8,1.0541317676735117e-09,7.999940450043191
0012.png,7.758263103501754,5.431540221047701,8,1.0558975767489048e-09,7.999922501353515
0012.png,7.758263103501754,5.431540221047701,8,1.0570846975450966e-09,7.9999240778365746
0012.png,7.758263103501754,5.431540221047701,8,1.057971761714784e-09,7.999929670888809
0012.png,7.758263103501754,5.431540221047701,8,1.0592453925541517e-09,7.9999303524119565
0013.png,4.461537247672967,2.7635480902161573,1,1.3440945245335217e-07,0.9999998084730888
0013.png,4.461537247672967,2.7635480902161573,1,1.3440619740695605e-07,0.9999991630682374
